IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.25.150.193,4,1,0.75,239.13,0.00
104.26.1.159,4,1,0.75,239.43,0.00
104.20.131.163,4,1,0.75,239.48,0.00
104.20.135.48,4,1,0.75,239.51,0.00
104.24.207.13,4,1,0.75,239.63,0.00
104.25.161.229,4,1,0.75,239.97,0.00
104.26.11.84,4,1,0.75,239.97,0.00
104.26.12.4,4,1,0.75,239.98,0.00
104.25.0.186,4,1,0.75,240.14,0.00
104.25.250.214,4,1,0.75,240.15,0.00
104.23.126.40,4,1,0.75,240.26,0.00
104.25.156.49,4,1,0.75,240.48,0.00
104.25.160.43,4,1,0.75,240.50,0.00
104.27.43.24,4,1,0.75,240.60,0.00
104.25.90.63,4,1,0.75,240.62,0.00
104.24.180.18,4,1,0.75,240.71,0.00
104.20.76.18,4,1,0.75,240.83,0.00
104.20.205.170,4,1,0.75,240.96,0.00
104.25.149.214,4,1,0.75,241.00,0.00
104.20.80.171,4,1,0.75,241.47,0.00
104.20.125.176,4,1,0.75,241.97,0.00
104.20.203.103,4,1,0.75,241.97,0.00
104.27.207.113,4,1,0.75,242.02,0.00
104.27.206.79,4,1,0.75,242.02,0.00
104.20.126.51,4,1,0.75,242.49,0.00
104.25.247.189,4,1,0.75,242.66,0.00
104.20.197.129,4,1,0.75,243.14,0.00
104.25.249.28,4,1,0.75,243.48,0.00
104.20.212.70,4,1,0.75,243.53,0.00
104.24.28.60,4,1,0.75,244.10,0.00
104.25.146.145,4,1,0.75,244.56,0.00
104.27.61.215,4,1,0.75,244.69,0.00
104.24.74.1,4,1,0.75,245.59,0.00
104.24.247.72,4,1,0.75,249.47,0.00
104.20.210.59,4,1,0.75,249.54,0.00
104.26.7.60,4,1,0.75,250.29,0.00
104.26.10.242,4,1,0.75,250.80,0.00
104.26.3.176,4,1,0.75,250.80,0.00
104.25.155.141,4,1,0.75,251.32,0.00
104.25.157.66,4,1,0.75,251.32,0.00
104.26.2.31,4,1,0.75,251.32,0.00
104.26.4.58,4,1,0.75,251.84,0.00
104.16.85.250,4,1,0.75,256.05,0.00
104.16.134.181,4,1,0.75,256.18,0.00
104.16.138.96,4,1,0.75,256.18,0.00
104.16.133.147,4,1,0.75,256.55,0.00
104.16.59.170,4,1,0.75,256.55,0.00
104.16.192.214,4,1,0.75,256.68,0.00
104.16.140.93,4,1,0.75,256.68,0.00
104.16.107.72,4,1,0.75,256.86,0.00
104.20.82.24,4,1,0.75,257.30,0.00
104.16.93.137,4,1,0.75,257.38,0.00
104.16.170.250,4,1,0.75,257.50,0.00
104.16.111.212,4,1,0.75,257.89,0.00
104.16.112.1,4,1,0.75,257.89,0.00
104.16.62.229,4,1,0.75,257.89,0.00
104.16.148.112,4,1,0.75,257.98,0.00
104.16.31.64,4,1,0.75,258.06,0.00
104.16.117.138,4,1,0.75,258.48,0.00
104.16.81.122,4,1,0.75,258.98,0.00
104.16.79.4,4,1,0.75,258.98,0.00
104.16.146.188,4,1,0.75,258.98,0.00
104.16.99.103,4,1,0.75,258.99,0.00
104.16.178.148,4,1,0.75,259.12,0.00
104.16.116.196,4,1,0.75,259.50,0.00
104.16.104.72,4,1,0.75,260.01,0.00
104.16.56.34,4,1,0.75,260.01,0.00
104.25.154.200,4,1,0.75,260.20,0.00
104.16.73.184,4,1,0.75,261.03,0.00
104.16.152.147,4,1,0.75,261.05,0.00
104.16.86.35,4,1,0.75,261.55,0.00
104.16.158.150,4,1,0.75,261.56,0.00
104.16.20.11,4,1,0.75,262.03,0.00
104.16.95.62,4,1,0.75,262.59,0.00
104.16.114.42,4,1,0.75,262.60,0.00
104.16.118.156,4,1,0.75,262.60,0.00
104.16.74.102,4,1,0.75,263.11,0.00
104.16.156.24,4,1,0.75,263.11,0.00
104.16.91.54,4,1,0.75,263.61,0.00
104.16.24.234,4,1,0.75,264.09,0.00
104.16.82.39,4,1,0.75,264.15,0.00
104.16.147.207,4,1,0.75,264.15,0.00
104.16.14.119,4,1,0.75,264.60,0.00
104.16.28.235,4,1,0.75,264.60,0.00
104.16.22.69,4,1,0.75,264.60,0.00
104.16.108.243,4,1,0.75,264.71,0.00
104.16.105.252,4,1,0.75,265.22,0.00
104.16.92.52,4,1,0.75,265.22,0.00
104.16.96.32,4,1,0.75,265.22,0.00
104.16.153.153,4,1,0.75,265.23,0.00
104.16.132.62,4,1,0.75,265.73,0.00
104.16.30.236,4,1,0.75,266.17,0.00
104.16.131.167,4,1,0.75,266.26,0.00
104.16.23.216,4,1,0.75,266.73,0.00
104.16.72.69,4,1,0.75,266.78,0.00
104.16.17.161,4,1,0.75,267.24,0.00
104.16.157.248,4,1,0.75,267.32,0.00
104.16.150.102,4,1,0.75,267.32,0.00
104.16.41.141,4,1,0.75,267.75,0.00
104.16.100.207,4,1,0.75,267.83,0.00
104.16.38.59,4,1,0.75,268.28,0.00
104.16.151.187,4,1,0.75,268.43,0.00
104.16.15.233,4,1,0.75,268.79,0.00
104.16.16.111,4,1,0.75,268.79,0.00
104.16.34.61,4,1,0.75,269.33,0.00
104.16.25.198,4,1,0.75,269.33,0.00
104.16.149.113,4,1,0.75,269.60,0.00
104.16.19.15,4,1,0.75,269.84,0.00
104.16.44.20,4,1,0.75,270.35,0.00
104.16.42.4,4,1,0.75,270.95,0.00
104.16.18.201,4,1,0.75,270.95,0.00
104.16.29.246,4,1,0.75,270.95,0.00
104.16.21.64,4,1,0.75,271.62,0.00
104.16.32.24,4,1,0.75,271.62,0.00
104.16.39.192,4,1,0.75,271.62,0.00
104.16.11.101,4,1,0.75,272.12,0.00
